station_name,station_canton,area_type_de,station_type_de,year,NO2,SO2,TSP,NOx,O3,PM10,Cd im SN,Pb im SN,Staubniederschlag (SN),Tl im SN,Zn im SN,Ammoniak,EC / Russ,Benzol,Cd in PM10,CO,Partikelanzahl,Pb in PM10,PM1,PM2.5,Toluol,NMVOC
Zug,ZG,Städtisch,Verkehr,1999,33.9,,,39.2,,20,,,,,,,,,,,,,,,,
Zug,ZG,Städtisch,Verkehr,2001,32.5,,,37.1,39,22.1,,,,,,,,,,,,,,,5,
Zug,ZG,Städtisch,Verkehr,2008,33.5,,,33,40.4,19.6,,,,,,,,,,,,,,,,
Zug,ZG,Städtisch,Verkehr,2009,33.3,,,32,41.1,20.6,,,,,,,,,,,,,,,,
Zug,ZG,Städtisch,Verkehr,2010,33.7,,,32.1,40.9,22.7,,,,,,,,,,,,,,,,
Zug,ZG,Städtisch,Verkehr,2011,31.7,,,31.8,40.4,23.8,,,,,,,,,,,,,,,,
Zug,ZG,Städtisch,Verkehr,2012,32.3,,,31,42.2,18.4,,,,,,,,,,,,,,,,
Zug,ZG,Städtisch,Verkehr,2013,33.1,,,33.3,41.7,20.9,,,,,,,,,,,,,,,,
Zug,ZG,Städtisch,Verkehr,2014,30.7,,,31.2,40,18.2,,,,,,,,,,,,,,,,
Zug,ZG,Städtisch,Verkehr,2015,32.6,,,32.5,43.6,19.8,,,,,,,,,,,,,,,,
Hinwil-Bachtel,ZH,Ländlich,Hintergrund,1987,12,4.3,,,,,,,,,,,,,,,,,,,,
Hinwil-Bachtel,ZH,Ländlich,Hintergrund,1988,13,4.3,,,,,,,,,,,,,,,,,,,,
Hinwil-Bachtel,ZH,Ländlich,Hintergrund,1989,9.8,3.3,,,,,,,,,,,,,,,,,,,,
Hinwil-Bachtel,ZH,Ländlich,Hintergrund,1990,6.5,3.3,,,,,,,,,,,,,,,,,,,,
Hinwil-Bachtel,ZH,Ländlich,Hintergrund,1991,7.6,5.4,,,,,,,,,,,,,,,,,,,,
Hinwil-Bachtel,ZH,Ländlich,Hintergrund,1992,8.7,3.3,,,,,,,,,,,,,,,,,,,,
Hinwil-Bachtel,ZH,Ländlich,Hintergrund,1993,8.7,,,,,,,,,,,,,,,,,,,,,
Hinwil-Bachtel,ZH,Ländlich,Hintergrund,1994,8.7,,,,,,,,,,,,,,,,,,,,,
Hinwil-Bachtel,ZH,Ländlich,Hintergrund,1995,7.6,,,,,,,,,,,,,,,,,,,,,
Hinwil-Bachtel,ZH,Ländlich,Hintergrund,1996,8.9,,,,,,,,,,,,,,,,,,,,,
Hinwil-Bachtel,ZH,Ländlich,Hintergrund,1997,8.7,,,,,,,,,,,,,,,,,,,,,
Hinwil-Bachtel,ZH,Ländlich,Hintergrund,1998,8,,,,,,,,,,,,,,,,,,,,,
Hinwil-Bachtel,ZH,Ländlich,Hintergrund,1999,7.6,,,,,,,,,,,,,,,,,,,,,
Hinwil-Bachtel,ZH,Ländlich,Hintergrund,2000,7.1,,,,81.3,,,,,,,,,,,,,,,,,
Hinwil-Bachtel,ZH,Ländlich,Hintergrund,2001,,,,,81.1,,,,,,,,,,,,,,,,,
Hinwil-Bachtel,ZH,Ländlich,Hintergrund,2002,,,,,82.8,,,,,,,,,,,,,,,,,
Hinwil-Bachtel,ZH,Ländlich,Hintergrund,2003,,,,,92.5,,,,,,,,,,,,,,,,,
Hinwil-Bachtel,ZH,Ländlich,Hintergrund,2004,,,,,82.3,,,,,,,,,,,,,,,,,
Hinwil-Bachtel,ZH,Ländlich,Hintergrund,2005,,,,,82.7,,,,,,,,,,,,,,,,,
Hinwil-Bachtel,ZH,Ländlich,Hintergrund,2006,,,,,85.1,,,,,,,,,,,,,,,,,
Hinwil-Bachtel,ZH,Ländlich,Hintergrund,2007,,,,,79.5,13.2,,,,,,,,,,,,,,,,
Hinwil-Bachtel,ZH,Ländlich,Hintergrund,2008,,,,,78,,,,,,,,,,,,,,,,,
Birmensdorf,ZH,Vorstädtisch,Verkehr,1984,32.8,13.3,,,,,,,,,,,,,,,,,,,,
Birmensdorf,ZH,Vorstädtisch,Verkehr,1985,33.9,15.4,,,,,,,,,,,,,,,,,,,,
Birmensdorf,ZH,Vorstädtisch,Verkehr,1986,33.9,13.3,,,,,,,,,,,,,,,,,,,,
Birmensdorf,ZH,Vorstädtisch,Verkehr,1987,26.7,14.4,,,,,,,,,,,,,,,,,,,,
Birmensdorf,ZH,Vorstädtisch,Verkehr,1988,22.6,6.2,,,,,,,,,,,,,,,,,,,,
Birmensdorf,ZH,Vorstädtisch,Verkehr,1989,23.6,9.2,,,,,,,,,,,,,,,,,,,,
Birmensdorf,ZH,Vorstädtisch,Verkehr,1990,25.7,8.2,,,,,,,,,,,,,,,,,,,,
Birmensdorf,ZH,Vorstädtisch,Verkehr,1991,27.7,5.1,,,,,,,,,,,,,,,,,,,,
Birmensdorf,ZH,Vorstädtisch,Verkehr,1992,23.6,6.2,,,,,,,,,,,,,,,,,,,,
Birmensdorf,ZH,Vorstädtisch,Verkehr,1993,24.6,5.1,,,,,,,,,,,,,,,,,,,,
Birmensdorf,ZH,Vorstädtisch,Verkehr,1994,22.6,3.1,,,,,,,,,,,,,,,,,,,,
Birmensdorf,ZH,Vorstädtisch,Verkehr,1996,19.5,3.1,,,,,,,,,,,,,,,,,,,,
Birmensdorf,ZH,Vorstädtisch,Verkehr,1997,23.6,4.1,,,,,,,,,,,,,,,,,,,,
Birmensdorf,ZH,Vorstädtisch,Verkehr,1995,,4.1,,,,,,,,,,,,,,,,,,,,
Dübendorf-EMPA,ZH,Vorstädtisch,Hintergrund,1994,31.5,6,29.2,33.6,37.1,,0.45,12.1,59.2,0.03,47.9,,,3.5,,0.6,,,,,12.9,97
Dübendorf-EMPA,ZH,Vorstädtisch,Hintergrund,1995,33.4,7,27.6,37.5,39.4,,0.25,11.6,54.1,0.03,42,,,4.2,,0.6,,,,,11.3,81.3
Dübendorf-EMPA,ZH,Vorstädtisch,Hintergrund,1996,34.5,6.3,34.6,35.7,38.3,,0.58,10.5,48.3,0.018,42.3,,,3.8,,0.6,,,,,8.6,79
Dübendorf-EMPA,ZH,Vorstädtisch,Hintergrund,1997,33.7,5.6,31.7,39,38.8,29.8,0.33,11.4,60,0.006,56.9,,,3.6,0.36,0.6,,33,,,8.7,87.8
Dübendorf-EMPA,ZH,Vorstädtisch,Hintergrund,1998,35,5.9,30.2,36.6,43.9,26.7,0.34,10,36.6,0.014,49,,,2.7,0.31,0.6,,28,,19.9,6.8,80
Dübendorf-EMPA,ZH,Vorstädtisch,Hintergrund,1999,34.6,4,,35.2,41.7,23.6,0.25,15.2,51,0.021,55.5,,,2.9,0.25,0.5,,27,,,6.9,73.9
Dübendorf-EMPA,ZH,Vorstädtisch,Hintergrund,2000,30.7,3.4,,31.2,38.8,20.8,,,,,,,,2,0.25,,,14,,,7.9,72.6
Dübendorf-EMPA,ZH,Vorstädtisch,Hintergrund,2001,29,5.3,,27.3,41.5,20.6,,,,,,,,1.5,0.24,,,13,,,5.7,71.5
Dübendorf-EMPA,ZH,Vorstädtisch,Hintergrund,2002,29.3,3.2,,27.2,41.9,23.1,,,,,,,,1.5,0.22,,,13,,,6.3,75.1
Dübendorf-EMPA,ZH,Vorstädtisch,Hintergrund,2003,32.1,,,33.2,48.8,26.9,,,,,,,,1.2,0.24,,,12,,,6,84.2
Dübendorf-EMPA,ZH,Vorstädtisch,Hintergrund,2004,28.5,,,26.4,44.2,22.1,,,,,,,,0.9,0.15,,,9,,,3.9,67
Dübendorf-EMPA,ZH,Vorstädtisch,Hintergrund,2005,29.3,,,26.8,43.9,21.3,,,,,,,,1.2,0.17,,,10,,,4.6,61.2
Dübendorf-EMPA,ZH,Vorstädtisch,Hintergrund,2006,29.9,,,27.8,46.2,23.8,,,,,,,,1.4,0.15,,,9,,,5,63.3
Dübendorf-EMPA,ZH,Vorstädtisch,Hintergrund,2007,27.8,,,24.7,44.4,20.4,,,,,,,,1.1,0.11,,,6,,,4.4,50.3
Dübendorf-EMPA,ZH,Vorstädtisch,Hintergrund,2008,27.2,,,25.1,43.4,18.5,,,,,,,,1.1,0.11,,,6,,,4.1,48.4
Dübendorf-EMPA,ZH,Vorstädtisch,Hintergrund,2009,28.3,1.7,,25.3,42.8,18.7,,,,,,,,1.1,0.12,0.4,,6,,,3.7,51.6
Dübendorf-EMPA,ZH,Vorstädtisch,Hintergrund,2010,28.2,2.1,,22.9,44.1,18.3,,,,,,,1.1,0.9,0.1,0.3,,6,,,3.3,46.2
Dübendorf-EMPA,ZH,Vorstädtisch,Hintergrund,2011,28.1,1.7,,25.6,42.5,18.6,,,,,,,1.2,0.9,0.11,0.3,,5,,13.7,3.4,59.9
Dübendorf-EMPA,ZH,Vorstädtisch,Hintergrund,2012,26.8,1.6,,22.5,44.6,16.4,,,,,,,1,0.8,0.08,0.3,,5,,11.9,2.7,56.5
Dübendorf-EMPA,ZH,Vorstädtisch,Hintergrund,2013,26.9,1.3,,23.6,45.1,17.7,,,,,,,0.9,0.8,0.09,0.3,,5,,13.4,14.7,55.4
Dübendorf-EMPA,ZH,Vorstädtisch,Hintergrund,2014,25.6,1.2,,22.7,41.7,13.9,,,,,,,0.8,0.6,0.05,0.3,,4,,8.4,2.5,55.2
Dübendorf-EMPA,ZH,Vorstädtisch,Hintergrund,2015,27,1.1,,26,46,16,,,,,,,0.8,0.7,0.08,0.29,,4,,10.9,2.8,53
Dübendorf-EMPA,ZH,Vorstädtisch,Hintergrund,1989,45.6,16.7,46.9,61,29.6,,0.59,38.5,63.6,,64.5,,,,,1,,,,,,154
Dübendorf-EMPA,ZH,Vorstädtisch,Hintergrund,1990,43.7,11.9,36.6,52.6,32.4,,0.42,29.5,49.2,0.05,65.5,,,,,0.8,,,,,,129.3
Dübendorf-EMPA,ZH,Vorstädtisch,Hintergrund,1991,40.4,13,40.5,44.9,32.9,,0.38,22,60,0.05,63.5,,,,,0.7,,,,,,155.3
Dübendorf-EMPA,ZH,Vorstädtisch,Hintergrund,1992,34.9,10,35.8,44.7,33.5,,0.35,17,64.8,0.03,53.5,,,,,0.7,,,,,,119.1
Dübendorf-EMPA,ZH,Vorstädtisch,Hintergrund,1993,34.1,8.5,33.1,39.7,34.1,,0.4,15.5,74.8,0.03,63.3,,,,,0.7,,,,,,114.2
Dübendorf-EMPA,ZH,Vorstädtisch,Hintergrund,1984,47.7,27.1,45.5,64,36.1,,,,54.6,,,,,,,1.2,,,,,,
Dübendorf-EMPA,ZH,Vorstädtisch,Hintergrund,1985,49.3,36,52.4,67.3,35.8,,,,62.4,,,,,,,1.5,,,,,,
Dübendorf-EMPA,ZH,Vorstädtisch,Hintergrund,1986,52.1,26.2,52.1,65.6,40.6,,,,51.4,,,,,,,1.3,,,,,,202
Dübendorf-EMPA,ZH,Vorstädtisch,Hintergrund,1987,40,30.2,45.2,57.6,37.5,,,,53.1,,,,,,,1.2,,,,,,227.9
Dübendorf-EMPA,ZH,Vorstädtisch,Hintergrund,1988,40.2,18,39.2,55.4,33.4,,,,,,,,,,,1.1,,,,,,146.3
Hedingen,ZH,Ländlich,Verkehr,1993,24.6,6.2,,,,,,,,,,,,,,,,,,,,
Hedingen,ZH,Ländlich,Verkehr,1994,27.7,5.1,,,,,,,,,,,,,,,,,,,,
Hedingen,ZH,Ländlich,Verkehr,1995,24.6,5.1,,,,,,,,,,,,,,,,,,,,
Hedingen,ZH,Ländlich,Verkehr,1996,27.9,4.9,,,,,,,,,,,,,,,,,,,,
Hedingen,ZH,Ländlich,Verkehr,1997,26.7,4.1,,,,,,,,,,,,,,,,,,,,
Zürich-Flughafen-Airside,ZH,Vorstädtisch,Industrie,1997,41.9,7.2,,,,,,,,,,,,,,,,,,,,
Zürich-Flughafen-Airside,ZH,Vorstädtisch,Industrie,1998,38.4,7.1,,,,,,,,,,,,,,,,,,,,
Zürich-Flughafen-Airside,ZH,Vorstädtisch,Industrie,1999,34.9,5.5,,,,,,,,,,,,,,,,,,,,
Zürich-Flughafen-Airside,ZH,Vorstädtisch,Industrie,2000,40.1,4.8,,,,,,,,,,,,,,,,,,,,
Zürich-Flughafen-Airside,ZH,Vorstädtisch,Industrie,2001,34.4,4.1,,,,,,,,,,,,,,,,,,,,
Zürich-Flughafen-Airside,ZH,Vorstädtisch,Industrie,2002,28,4,,,,,,,,,,,,,,,,,,,,
Zürich-Flughafen-Airside,ZH,Vorstädtisch,Industrie,2003,28,4,,,,,,,,,,,,,,,,,,,,
Zürich-Flughafen-Airside,ZH,Vorstädtisch,Industrie,2004,25,3.6,,,48,,,,,,,,,,,,,,,,,
Zürich-Flughafen-Airside,ZH,Vorstädtisch,Industrie,2005,27,4,,,47,,,,,,,,,,,,,,,,,
Zürich-Flughafen-Airside,ZH,Vorstädtisch,Industrie,2006,26.9,3.7,,,52,,,,,,,,,,,,,,,,,
Zürich-Flughafen-Airside,ZH,Vorstädtisch,Industrie,2007,25.6,3.7,,,46.8,,,,,,,,,,,,,,,,,
Zürich-Flughafen-Landside,ZH,Vorstädtisch,Industrie,1999,36,4.6,,,,,,,,,,,,,,,,,,,,
Zürich-Flughafen-Landside,ZH,Vorstädtisch,Industrie,2000,39,3.9,,,,,,,,,,,,,,,,,,,,
Zürich-Flughafen-Landside,ZH,Vorstädtisch,Industrie,2001,38.3,3.7,,,,,,,,,,,,,,,,,,,,
Zürich-Flughafen-Landside,ZH,Vorstädtisch,Industrie,2002,34,3,,,,,,,,,,,,,,,,,,,,
Zürich-Flughafen-Landside,ZH,Vorstädtisch,Industrie,2003,32,4,,,,,,,,,,,,,,,,,,,,
Zürich-Flughafen-Landside,ZH,Vorstädtisch,Industrie,2004,29,2.8,,,47,,,,,,,,,,,,,,,,,
Zürich-Flughafen-Landside,ZH,Vorstädtisch,Industrie,2005,30,3,,,44,,,,,,,,,,,,,,,,,
Zürich-Flughafen-Landside,ZH,Vorstädtisch,Industrie,2006,31.3,3.1,,,49.7,,,,,,,,,,,,,,,,,
Zürich-Flughafen-Landside,ZH,Vorstädtisch,Industrie,2007,29.4,2.8,,,46.5,,,,,,,,,,,,,,,,,
Zürich-Flughafen-TerminalA,ZH,Vorstädtisch,Industrie,2002,38,,,,,28,,,,,,,,,,,,,,,,
Zürich-Flughafen-TerminalA,ZH,Vorstädtisch,Industrie,2003,41,,,,,31,,,,,,,,,,,,,,,,
Zürich-Flughafen-TerminalA,ZH,Vorstädtisch,Industrie,2004,35,,,32,46,24,,,,,,,,,,,,,,,,
Zürich-Flughafen-TerminalA,ZH,Vorstädtisch,Industrie,2005,37,,,34,44,24.5,,,,,,,,,,,,,,,,
Zürich-Flughafen-TerminalA,ZH,Vorstädtisch,Industrie,2006,37,,,35.8,45.4,26.4,,,,,,,,,,,,,,,,
Zürich-Flughafen-TerminalA,ZH,Vorstädtisch,Industrie,2007,34.4,,,32,43.9,22.3,,,,,,,,,,,,,,,,
Zürich-Flughafen-TerminalA,ZH,Vorstädtisch,Industrie,2001,,,,,,26.3,,,,,,,,,,,,,,,,
Opfikon-Balsberg,ZH,Vorstädtisch,Verkehr,2001,39.3,,,55.1,33.6,22.3,,,,,,,,,,0.36,,,,,,
Opfikon-Balsberg,ZH,Vorstädtisch,Verkehr,2002,38.9,,,55.8,30,26.7,,,,,,,,,,0.38,,,,,,
Opfikon-Balsberg,ZH,Vorstädtisch,Verkehr,2004,38.5,,,50.2,32.2,26,,,,,,,,,,0.24,,,,,,
Opfikon-Balsberg,ZH,Vorstädtisch,Verkehr,2006,43.3,,,53,34.6,27.8,,,,,,,,,,0.25,,,,,,
Opfikon-Balsberg,ZH,Vorstädtisch,Verkehr,2008,44.6,,,50.2,33.9,22.2,,,,,,,2.3,,,0.2,,,,,,
Opfikon-Balsberg,ZH,Vorstädtisch,Verkehr,2009,42.1,,,47.5,34,22.3,,,,,,,2.2,,,0.19,,,,,,
Opfikon-Balsberg,ZH,Vorstädtisch,Verkehr,2010,45.7,,,46.8,34.8,21.5,,,,,,,1.5,,,0.17,,,,,,
Opfikon-Balsberg,ZH,Vorstädtisch,Verkehr,2011,41.6,,,47.5,32.7,21.9,,,,,,,1.9,,,0.16,,,,,,
Opfikon-Balsberg,ZH,Vorstädtisch,Verkehr,2012,42.4,,,47.3,33.4,18.4,,,,,,,1.6,,,0.35,,,,,,
Opfikon-Balsberg,ZH,Vorstädtisch,Verkehr,2013,48.3,,,51.6,33.5,20.4,,,,,,,1.1,,,0.36,,,,,,
Opfikon-Balsberg,ZH,Vorstädtisch,Verkehr,2014,41.1,,,46.2,31.2,16.1,,,,,,,1.2,,,,,,,,,
Opfikon-Balsberg,ZH,Vorstädtisch,Verkehr,2015,39.9,,,45.2,35.8,17,,,,,,,1,,,,,,,,,
Opfikon-Tennis-Club,ZH,Vorstädtisch,Hintergrund,1990,47.2,12.3,,,,,,,,,,,,,,,,,,,,
Opfikon-Tennis-Club,ZH,Vorstädtisch,Hintergrund,1991,43.1,13.3,,,,,,,,,,,,,,,,,,,,
Opfikon-Tennis-Club,ZH,Vorstädtisch,Hintergrund,1992,47.2,9.2,,,,,,,,,,,,,,,,,,,,
Opfikon-Tennis-Club,ZH,Vorstädtisch,Hintergrund,1993,38,8.2,,,,,,,,,,,,,,,,,,,,
Opfikon-Tennis-Club,ZH,Vorstädtisch,Hintergrund,1994,38,7.2,,,,,,,,,,,,,,,,,,,,
Opfikon-Tennis-Club,ZH,Vorstädtisch,Hintergrund,1995,34.9,6.2,,,,,,,,,,,,,,,,,,,,
Opfikon-Tennis-Club,ZH,Vorstädtisch,Hintergrund,1996,33.9,6.2,,,,,,,,,,,,,,,,,,,,
Opfikon-Tennis-Club,ZH,Vorstädtisch,Hintergrund,1997,35.9,5.1,,,,,,,,,,,,,,,,,,,,
Opfikon-Tennis-Club,ZH,Vorstädtisch,Hintergrund,1998,34.8,,,,,,,,,,,,,,,,,,,,,
Opfikon-Tennis-Club,ZH,Vorstädtisch,Hintergrund,1999,34.9,,,,,,,,,,,,,,,,,,,,,
Opfikon-Tennis-Club,ZH,Vorstädtisch,Hintergrund,2000,33.9,,,,,,,,,,,,,,,,,,,,,
Zürich-Rosengartenstrasse,ZH,Städtisch,Verkehr,2014,48.3,,,58.6,30.8,19.6,,,,,,,2.1,,,,,,,,,
Zürich-Rosengartenstrasse,ZH,Städtisch,Verkehr,2015,50,,,59.9,35.2,20.3,,,,,,,1.8,,,,,,,,,
Schlieren-Güterstrasse,ZH,Vorstädtisch,Industrie,2015,25.9,,,23.2,47.5,15.8,,,,,,,0.6,,,,,,,,,
Wallisellen-Dietlikonerstrasse,ZH,Vorstädtisch,Hintergrund,2007,23,,,17.6,47.4,19.7,,,,,,,1.1,,,,,,,,,
Wallisellen-Dietlikonerstrasse,ZH,Vorstädtisch,Hintergrund,1984,38,20.5,,,,,,,,,,,,,,,,,,,,
Wallisellen-Dietlikonerstrasse,ZH,Vorstädtisch,Hintergrund,1985,40,26.7,,,,,,,,,,,,,,,,,,,,
Wallisellen-Dietlikonerstrasse,ZH,Vorstädtisch,Hintergrund,1986,55.4,26.7,,,,,,,,,,,,,,,,,,,,
Wallisellen-Dietlikonerstrasse,ZH,Vorstädtisch,Hintergrund,1987,57.5,20.5,,,,,,,,,,,,,,,,,,,,
Wallisellen-Dietlikonerstrasse,ZH,Vorstädtisch,Hintergrund,1988,46.2,13.3,,,,,,,,,,,,,,,,,,,,
Wallisellen-Dietlikonerstrasse,ZH,Vorstädtisch,Hintergrund,1989,47.2,13.3,,,,,,,,,,,,,,,,,,,,
Wallisellen-Dietlikonerstrasse,ZH,Vorstädtisch,Hintergrund,1990,36.9,11.3,,,,,,,,,,,,,,,,,,,,
Wallisellen-Dietlikonerstrasse,ZH,Vorstädtisch,Hintergrund,1991,36.9,12.3,,,,,,,,,,,,,,,,,,,,
Wallisellen-Dietlikonerstrasse,ZH,Vorstädtisch,Hintergrund,1992,33.9,10.3,,,,,,,,,,,,,,,,,,,,
Wallisellen-Dietlikonerstrasse,ZH,Vorstädtisch,Hintergrund,1993,29.8,6.2,,,,,,,,,,,,,,,,,,,,
Wallisellen-Dietlikonerstrasse,ZH,Vorstädtisch,Hintergrund,1994,27.7,4.1,,,,,,,,,,,,,,,,,,,,
Wallisellen-Dietlikonerstrasse,ZH,Vorstädtisch,Hintergrund,1995,26.7,5.1,,,,,,,,,,,,,,,,,,,,
Wallisellen-Dietlikonerstrasse,ZH,Vorstädtisch,Hintergrund,1996,25.7,4.1,,,,,,,,,,,,,,,,,,,,
Wallisellen-Dietlikonerstrasse,ZH,Vorstädtisch,Hintergrund,1997,25.7,4.1,,,,24,,,,,,,,,,,,,,,,
Wallisellen-Dietlikonerstrasse,ZH,Vorstädtisch,Hintergrund,1998,27.1,,,,,23,,,,,,,,,,,,,,,,
Wallisellen-Dietlikonerstrasse,ZH,Vorstädtisch,Hintergrund,1999,25.3,,,,,21,,,,,,,,,,,,,,,,
Wallisellen-Dietlikonerstrasse,ZH,Vorstädtisch,Hintergrund,2000,23.8,,,21.4,40.6,22.7,,,,,,,,,,,,,,,,
Wallisellen-Dietlikonerstrasse,ZH,Vorstädtisch,Hintergrund,2001,22.7,,,18.9,43.3,19.6,,,,,,,,,,,,,,,,
Wallisellen-Dietlikonerstrasse,ZH,Vorstädtisch,Hintergrund,2002,23.4,,,19.5,44.1,19.7,,,,,,,,,,,,,,,,
Wallisellen-Dietlikonerstrasse,ZH,Vorstädtisch,Hintergrund,2003,25.1,,,22.3,51.6,20.9,,,,,,,,,,,,,,,,
Wallisellen-Dietlikonerstrasse,ZH,Vorstädtisch,Hintergrund,2004,22.8,,,18.5,46.9,18.9,,,,,,,,,,,,,,,,
Wallisellen-Dietlikonerstrasse,ZH,Vorstädtisch,Hintergrund,2005,23.6,,,19.2,46.2,22.5,,,,,,,,,,,,,,,,
Wallisellen-Dietlikonerstrasse,ZH,Vorstädtisch,Hintergrund,2006,26,,,22.3,49.1,24.4,,,,,,,,,,,,,,,,
Wallisellen-Dietlikonerstrasse,ZH,Vorstädtisch,Hintergrund,2008,,,,,25.6,,,,,,,,,,,,,,,,,
Wettswil-Filderen,ZH,Ländlich,Hintergrund,2007,16.4,,,12.2,,17.6,,,,,,,,,,,,,,,,
Wettswil-Weierächer,ZH,Ländlich,Hintergrund,2007,16.1,,,11.4,55,20.5,,,,,,,,,,,,,,,,
Wald-Höhenklinik,ZH,Ländlich,Hintergrund,2007,,,,,,,,,,,,,0.5,,,,,,,,,
Wald-Höhenklinik,ZH,Ländlich,Hintergrund,2009,8.3,,,5.4,73.5,12.9,,,,,,,0.4,,,,,,,,,
Wald-Höhenklinik,ZH,Ländlich,Hintergrund,2010,9.4,,,6.2,72.7,13.1,,,,,,,0.3,,,,,,,,,
Wald-Höhenklinik,ZH,Ländlich,Hintergrund,2011,8.3,,,5.5,73,12.8,,,,,,,0.4,,,,,,,,,
Wald-Höhenklinik,ZH,Ländlich,Hintergrund,2012,7.8,,,5.2,72.9,10.8,,,,,,,0.4,,,,,,,,,
Wald-Höhenklinik,ZH,Ländlich,Hintergrund,2013,8.3,,,5.4,71.8,12,,,,,,,0.4,,,,,,,,,
Wald-Höhenklinik,ZH,Ländlich,Hintergrund,2015,,,,,75.8,9.8,,,,,,,0.3,,,,,,,,,
Winterthur-Obertor,ZH,Städtisch,Hintergrund,2007,29,,,25,43.4,21.6,,,,,,,1.3,,,,,,,,,
Winterthur-Obertor,ZH,Städtisch,Hintergrund,2008,27.5,,,23.8,42.1,20.6,,,,,,,1.2,,,,,,,,,
Winterthur-Obertor,ZH,Städtisch,Hintergrund,2009,28.1,,,25,43.5,20.1,,,,,,,1.3,,,,,,,,,
Winterthur-Obertor,ZH,Städtisch,Hintergrund,2010,26.2,,,21.2,43.4,19.8,,,,,,,0.9,,,,,,,,,
Winterthur-Obertor,ZH,Städtisch,Hintergrund,2011,24.4,,,22,42.9,19.3,,,,,,,1,,,,,,,,,
Winterthur-Obertor,ZH,Städtisch,Hintergrund,2012,24.4,,,20.4,43.6,17.4,,,,,,,0.8,,,,,,,,,
Winterthur-Obertor,ZH,Städtisch,Hintergrund,2013,24.6,,,21.2,43.7,19,,,,,,,0.6,,,,,,,,,
Winterthur-Obertor,ZH,Städtisch,Hintergrund,2014,24.1,,,20.5,42,15.3,,,,,,,0.8,,,,,,,,,
Winterthur-Obertor,ZH,Städtisch,Hintergrund,1987,42.1,26.7,,,,,,,,,,,,,,,,,,,,
Winterthur-Obertor,ZH,Städtisch,Hintergrund,1988,46.2,23.6,,,,,,,,,,,,,,,,,,,,
Winterthur-Obertor,ZH,Städtisch,Hintergrund,1989,41.1,21.6,,,,,,,,,,,,,,,,,,,,
Winterthur-Obertor,ZH,Städtisch,Hintergrund,1990,38,14.4,,,,,,,,,,,,,,,,,,,,
Winterthur-Obertor,ZH,Städtisch,Hintergrund,1991,36.9,13.3,,,,,,,,,,,,,,,,,,,,
Winterthur-Obertor,ZH,Städtisch,Hintergrund,1992,40,14.4,,,,,,,,,,,,,,,,,,,,
Winterthur-Obertor,ZH,Städtisch,Hintergrund,1993,36.9,10.3,,,,,,,,,,,,,,,,,,,,
Winterthur-Obertor,ZH,Städtisch,Hintergrund,1994,38,8.2,,,,,,,,,,,,,,,,,,,,
Winterthur-Obertor,ZH,Städtisch,Hintergrund,1995,36.9,8.2,,,,,,,,,,,,,,,,,,,,
Winterthur-Obertor,ZH,Städtisch,Hintergrund,1996,36.9,8.2,,,,,,,,,,,,,,,,,,,,
Winterthur-Obertor,ZH,Städtisch,Hintergrund,1997,35.9,7.2,,,,,,,,,,,,,,,,,,,,
Winterthur-Obertor,ZH,Städtisch,Hintergrund,1998,34.9,8.2,,,,,,,,,,,,,,,,,,,,
Winterthur-Obertor,ZH,Städtisch,Hintergrund,1999,36.9,6.2,,,,,,,,,,,,,,,,,,,,
Winterthur-Obertor,ZH,Städtisch,Hintergrund,2000,32.6,,,28.8,33.5,33.8,,,,,,,,,,,,,,,,
Winterthur-Obertor,ZH,Städtisch,Hintergrund,2001,32.8,,,30.1,37.3,29,,,,,,,,,,,,,,,,
Winterthur-Obertor,ZH,Städtisch,Hintergrund,2002,29.6,,,26.6,39.2,28.2,,,,,,,,,,,,,,,,
Winterthur-Obertor,ZH,Städtisch,Hintergrund,2003,34,,,32.2,44.8,25.9,,,,,,,,,,,,,,,,
Winterthur-Obertor,ZH,Städtisch,Hintergrund,2004,29.6,,,26.1,38.4,21.3,,,,,,,,,,,,,,,,
Winterthur-Obertor,ZH,Städtisch,Hintergrund,2005,30.8,4.8,,25.8,38.1,24.1,,,,,,,,,,,,,,,,
Winterthur-Obertor,ZH,Städtisch,Hintergrund,2006,30.4,,,26.5,39.5,26.5,,,,,,,,,,,,,,,,
Zürich-Schimmelstrasse,ZH,Städtisch,Verkehr,2008,50.8,3.4,,63.7,33.8,24.7,0.21,36.7,142,,422,5.6,3.2,,0.15,0.52,,10,,,,
Zürich-Schimmelstrasse,ZH,Städtisch,Verkehr,2010,44,3,,46,40.1,23.4,,,,,,4.2,1.8,,,0.45,,,,,,
Zürich-Schimmelstrasse,ZH,Städtisch,Verkehr,2011,46.8,2.8,,54,37.2,25.7,,,,,,5.1,2.1,,,0.49,,,,,,
Zürich-Schimmelstrasse,ZH,Städtisch,Verkehr,2012,43.4,2.9,,48.4,40.2,20.6,,,,,,4.3,1.8,,,0.44,,,,,,
Zürich-Schimmelstrasse,ZH,Städtisch,Verkehr,1995,56.6,16.1,54.4,92.5,29.6,,1.1,146,158,,512,,,5.4,0.5,1.28,,144,,,17.8,
Zürich-Schimmelstrasse,ZH,Städtisch,Verkehr,1991,65.1,26.1,82.2,124.8,23.1,,1.2,280,192,,690,,,,1.2,2.06,,386,,,,
